"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","external_gene_name","description","comparacion"
"ENSSSAG00000034367",50.6385075598719,7.100896595039,0.874762999730373,8.11750908214876,4.75849205981458e-16,2.11417240989541e-15,"trim9","tripartite motif containing 9 [Source:ZFIN;Acc:ZDB-GENE-030131-8043]","brain vs muscle"
"ENSSSAG00000040244",122.035451607306,-1.67541786369523,0.255707933460758,-6.55207619497791,5.67425746457291e-11,1.81855452777864e-10,"TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]","brain vs muscle"
"ENSSSAG00000044254",154.169393935951,8.87448559631158,0.74200220789963,11.9601875868165,5.74320337826504e-33,6.39186094971314e-32,"trim2b","tripartite motif containing 2b [Source:ZFIN;Acc:ZDB-GENE-090312-70]","brain vs muscle"
"ENSSSAG00000044389",743.0309695467,-12.3329922262165,0.825694139200353,-14.9365141893346,1.90692738257486e-50,4.75325592774175e-49,"trim35-13","tripartite motif containing 35-13 [Source:ZFIN;Acc:ZDB-GENE-110920-5]","brain vs muscle"
"ENSSSAG00000044392",214.829004736019,5.08720462820125,0.501932772759486,10.1352310593971,3.85461192014857e-24,2.70319225142381e-23,"trim36","tripartite motif containing 36 [Source:ZFIN;Acc:ZDB-GENE-040426-2936]","brain vs muscle"
"ENSSSAG00000044852",430.727004081644,0.66302460326603,0.157622730214546,4.20640222614825,2.59468261927891e-05,5.33789342669115e-05,"trim33","tripartite motif containing 33 [Source:ZFIN;Acc:ZDB-GENE-030131-2773]","brain vs muscle"
"ENSSSAG00000046769",616.6427765946,-0.178346637373585,0.430385927076414,-0.414387706831129,0.678590190432085,0.725436725376983,"trim3a","tripartite motif containing 3a [Source:ZFIN;Acc:ZDB-GENE-080522-4]","brain vs muscle"
"ENSSSAG00000046838",699.050328738303,0.229905679734455,0.21275121951316,1.08063154824941,0.279861043230242,0.333234281150796,"trim25","tripartite motif containing 25 [Source:ZFIN;Acc:ZDB-GENE-040426-797]","brain vs muscle"
"ENSSSAG00000047165",603.755200311661,0.0643413124843288,0.247218955567351,0.260260433253065,0.794662890850995,0.830369034655455,"trim3a","tripartite motif containing 3a [Source:ZFIN;Acc:ZDB-GENE-080522-4]","brain vs muscle"
"ENSSSAG00000049116",68.5911762907791,1.99466440757583,0.237471778149045,8.3995850922711,4.48058938508173e-17,2.11866171248999e-16,"trim13","tripartite motif containing 13 [Source:ZFIN;Acc:ZDB-GENE-050522-516]","brain vs muscle"
"ENSSSAG00000049938",31.240687946898,-1.17360377772887,0.892387579081025,-1.31512787183507,0.188466930828425,0.233471292877057,"trim35-12","tripartite motif containing 35-12 [Source:ZFIN;Acc:ZDB-GENE-110920-4]","brain vs muscle"
"ENSSSAG00000054152",593.380797347788,-0.609505216912577,0.24795098807069,-2.45816813094857,0.0139647778949335,0.0211521662861179,"trim25","tripartite motif containing 25 [Source:ZFIN;Acc:ZDB-GENE-040426-797]","brain vs muscle"
"ENSSSAG00000054481",101.924439895811,8.44920919290605,0.900233585141533,9.38557429134093,6.25744941279717e-21,3.67507989853751e-20,"trim46b","tripartite motif containing 46b [Source:ZFIN;Acc:ZDB-GENE-060503-466]","brain vs muscle"
"ENSSSAG00000056421",229.809088500843,4.95570165590689,0.473952846947175,10.4561069478273,1.37385024123782e-25,1.04454710313542e-24,"trim66","tripartite motif containing 66 [Source:ZFIN;Acc:ZDB-GENE-040724-145]","brain vs muscle"
"ENSSSAG00000059081",37.6724110301714,1.18903816520971,0.692174472053435,1.71783013274421,0.0858276035798652,0.114237711615281,"tri65","Tripartite motif-containing protein 65 [Source:NCBI gene (formerly Entrezgene);Acc:100196405]","brain vs muscle"
"ENSSSAG00000060691",408.267282099744,-0.933946444859811,0.265003442970193,-3.52428041836747,0.000424634601390158,0.000774719561021205,"trim105","tripartite motif containing 105 [Source:ZFIN;Acc:ZDB-GENE-060810-140]","brain vs muscle"
"ENSSSAG00000062994",443.416636393651,2.14364044529774,0.117673867816778,18.2167926071356,3.79773265548497e-74,2.13331374912479e-72,"trim37","tripartite motif containing 37 [Source:ZFIN;Acc:ZDB-GENE-030131-2957]","brain vs muscle"
"ENSSSAG00000065497",27.4094035878811,-0.144851829941589,0.426195565317966,-0.339871743699447,0.733953116560436,0.775675680518009,"trim59","tripartite motif containing 59 [Source:ZFIN;Acc:ZDB-GENE-060724-2]","brain vs muscle"
"ENSSSAG00000067061",92.1935164836755,-2.11253256362369,0.222464778684878,-9.49603157907571,2.18041666038223e-21,1.31102525436171e-20,"trim45","tripartite motif containing 45 [Source:ZFIN;Acc:ZDB-GENE-070912-389]","brain vs muscle"
"ENSSSAG00000067244",109.769148089285,0.581804851573684,0.217324020532292,2.67713090411575,0.00742556168878987,0.0116927248295487,"TRIM8","tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]","brain vs muscle"
"ENSSSAG00000068524",177.141562787666,3.31786149738263,0.432121242217461,7.67808006928053,1.61490549107031e-14,6.49490505686488e-14,"trim66","tripartite motif containing 66 [Source:ZFIN;Acc:ZDB-GENE-040724-145]","brain vs muscle"
"ENSSSAG00000069228",301.296895771975,-10.5719464746365,0.513258832150478,-20.597690312199,2.87847906765594e-94,3.2525154398767e-92,"trim55a","tripartite motif containing 55a [Source:ZFIN;Acc:ZDB-GENE-040718-50]","brain vs muscle"
"ENSSSAG00000069311",87.6355289976964,3.0277853086409,0.417307438667755,7.25552680850128,4.00101518923552e-13,1.48135792780675e-12,"TRIM67","tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]","brain vs muscle"
"ENSSSAG00000069323",74.2178651542376,9.7423123098715,0.751284334857621,12.9675435222775,1.86925359113975e-38,2.71072349996193e-37,"trim67","","brain vs muscle"
"ENSSSAG00000070895",266.411678486727,-6.30690676982485,0.231293559944631,-27.2679739606008,1.01747445043291e-163,5.95435160104834e-161,"trim101","tripartite motif containing 101 [Source:ZFIN;Acc:ZDB-GENE-040801-100]","brain vs muscle"
"ENSSSAG00000076355",684.861521216332,-0.403505824224342,0.218409593227915,-1.84747298990331,0.0646786192128984,0.0880611146856912,"trim44","tripartite motif containing 44 [Source:ZFIN;Acc:ZDB-GENE-050522-37]","brain vs muscle"
"ENSSSAG00000077251",59.9279228509162,-0.380137998790629,0.435513375734585,-0.872850341621416,0.382744656134135,0.440011588059676,"trim69","tripartite motif containing 69 [Source:ZFIN;Acc:ZDB-GENE-030131-857]","brain vs muscle"
"ENSSSAG00000079038",544.00622148846,-9.59288033209612,0.349220611448131,-27.4693990492624,4.07552061925529e-166,2.53646171365684e-163,"trim55a","tripartite motif containing 55a [Source:ZFIN;Acc:ZDB-GENE-040718-50]","brain vs muscle"
"ENSSSAG00000080754",206.136246046143,-7.9614085511869,0.616018306757089,-12.9239804464549,3.29637194091025e-38,4.73433873374176e-37,"trim55b","tripartite motif containing 55b [Source:ZFIN;Acc:ZDB-GENE-060312-37]","brain vs muscle"
"ENSSSAG00000084573",745.639964161306,-12.0171031555143,0.910043688957515,-13.2049738944734,8.21281813287918e-40,1.27936585686158e-38,"trim63a","tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]","brain vs muscle"
"ENSSSAG00000085640",37.0024612155429,0.0192130945993558,0.933784802800283,0.0205755057714996,0.983584279892167,0.99295440228358,"trim25l","tripartite motif containing 25, like [Source:ZFIN;Acc:ZDB-GENE-040914-87]","brain vs muscle"
"ENSSSAG00000086871",255.200653210745,3.98989726005324,0.492165251089375,8.10682438717864,5.19598744765335e-16,2.30176784357745e-15,"trim16","tripartite motif containing 16 [Source:ZFIN;Acc:ZDB-GENE-090512-6]","brain vs muscle"
"ENSSSAG00000090707",129.906914838254,8.09293511243377,0.918486146189856,8.81116731700917,1.23849350309037e-18,6.39285041635996e-18,"trim110","tripartite motif containing 110 [Source:ZFIN;Acc:ZDB-GENE-070912-10]","brain vs muscle"
"ENSSSAG00000092341",971.404192184371,-12.5602726747156,0.733169628979313,-17.1314688692185,8.64443848169405e-66,3.79551834746632e-64,"trim63a","tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]","brain vs muscle"
"ENSSSAG00000092379",35.5068805054884,-0.3050594871638,0.932936509928712,-0.326988475547077,0.743676601708038,0.784513987203252,"trim35-12","tripartite motif containing 35-12 [Source:ZFIN;Acc:ZDB-GENE-110920-4]","brain vs muscle"
"ENSSSAG00000093150",31.3324647346441,-2.6106098426701,1.00859611037156,-2.58836001430581,0.00964341341659617,0.014937918641408,"trim71","tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]","brain vs muscle"
"ENSSSAG00000093151",33.591190578657,1.40742070907074,0.420641235187506,3.34589334410681,0.000820179373009043,0.00145171600922317,"","tripartite motif containing 62, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-070112-502]","brain vs muscle"
"ENSSSAG00000094514",587.056560022385,0.428320700175313,0.183745287012514,2.33105679682626,0.0197503649870162,0.0292997374489564,"","tripartite motif containing 8b [Source:ZFIN;Acc:ZDB-GENE-030131-4325]","brain vs muscle"
"ENSSSAG00000096494",280.918378325705,1.22901756266145,0.370806135977156,3.31444774888289,0.000918243397146858,0.00161515433846535,"trim3b","tripartite motif containing 3b [Source:ZFIN;Acc:ZDB-GENE-070112-1132]","brain vs muscle"
"ENSSSAG00000097565",38.2507168235456,-1.41404662377261,1.03411047358259,-1.36740383150145,0.171498762047218,0.214627991098288,"trim25l","tripartite motif containing 25, like [Source:ZFIN;Acc:ZDB-GENE-040914-87]","brain vs muscle"
"ENSSSAG00000103531",1611.43918587146,-9.18881160009662,0.365764913581435,-25.1221789157499,2.84701338813489e-139,9.62315068408455e-137,"trim63b","tripartite motif containing 63b [Source:ZFIN;Acc:ZDB-GENE-040426-1003]","brain vs muscle"
"ENSSSAG00000104684",139.605888339564,4.80303133931065,0.449887343009042,10.6760757197255,1.31722911002648e-26,1.05445561811001e-25,"trim9","tripartite motif containing 9 [Source:ZFIN;Acc:ZDB-GENE-030131-8043]","brain vs muscle"
"ENSSSAG00000106355",51.0174121987124,7.71488585769834,0.770463566066636,10.0133039347783,1.33227383522678e-23,9.09737457426105e-23,"trim46a","tripartite motif containing 46a [Source:ZFIN;Acc:ZDB-GENE-110825-1]","brain vs muscle"
"ENSSSAG00000111255",221.74171531196,-0.0596423788476275,0.241284002098301,-0.247187456810041,0.80476315217649,0.839532789657819,"TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]","brain vs muscle"
"ENSSSAG00000001445",644.603523417073,0.803436664281315,0.728790677113702,1.10242445397798,0.27027718510289,0.386498509100299,"trim35-13","tripartite motif containing 35-13 [Source:ZFIN;Acc:ZDB-GENE-110920-5]","d_intestine vs gill"
"ENSSSAG00000002615",5.13625488560217,-7.27558617121743,1.17424729021561,-6.19595738635385,5.79318000809026e-10,4.68726361818429e-09,"trim16","tripartite motif containing 16 [Source:ZFIN;Acc:ZDB-GENE-090512-6]","d_intestine vs gill"
"ENSSSAG00000005112",77.2840269344642,0.0711235889287367,0.364131526396665,0.195323897473405,0.845139389879448,0.89734267595817,"trim2a","tripartite motif containing 2a [Source:ZFIN;Acc:ZDB-GENE-050327-99]","d_intestine vs gill"
"ENSSSAG00000005827",170.163496941861,5.82997561545513,0.924046951705001,6.30917682775532,2.80523467871861e-10,2.36793211018037e-09,"trim46b","tripartite motif containing 46b [Source:ZFIN;Acc:ZDB-GENE-060503-466]","d_intestine vs gill"
"ENSSSAG00000007291",157.954008735429,0.439945279060691,0.125496985943418,3.50562426462613,0.000455537798903715,0.00150194934049914,"tri13","Tripartite motif-containing protein 13 [Source:NCBI gene (formerly Entrezgene);Acc:100194870]","d_intestine vs gill"
"ENSSSAG00000008294",549.314231485424,0.0203202029457231,0.143440508273491,0.14166293183359,0.887346255693733,0.926945152115297,"trim37","tripartite motif containing 37 [Source:ZFIN;Acc:ZDB-GENE-030131-2957]","d_intestine vs gill"
"ENSSSAG00000008335",179.221759682319,0.0697805522506076,0.270790724394179,0.257691811293473,0.796644766368711,0.861886941435137,"trim35-14","tripartite motif containing 35-14 [Source:ZFIN;Acc:ZDB-GENE-110920-6]","d_intestine vs gill"
"ENSSSAG00000008703",374.312113771664,0.647765467069918,0.24257428549014,2.67037977979017,0.00757654976180738,0.0187318834485595,"trim2a","tripartite motif containing 2a [Source:ZFIN;Acc:ZDB-GENE-050327-99]","d_intestine vs gill"
"ENSSSAG00000009437",141.891736454046,1.78085358015062,0.488267882268229,3.64728798436984,0.000265022832598117,0.000918038717496206,"trim69","tripartite motif containing 69 [Source:ZFIN;Acc:ZDB-GENE-030131-857]","d_intestine vs gill"
"ENSSSAG00000009598",10.2235756774653,3.8415100447712,0.877622562855274,4.37717785225708,1.20225868377628e-05,5.34459872246985e-05,"trim107","tripartite motif containing 107 [Source:ZFIN;Acc:ZDB-GENE-110919-5]","d_intestine vs gill"
"ENSSSAG00000009878",44.2522448534507,-0.485465266955599,0.21924107579583,-2.21429887256935,0.0268082261360544,0.0566307708942706,"trim47","tripartite motif containing 47 [Source:ZFIN;Acc:ZDB-GENE-040426-1000]","d_intestine vs gill"
"ENSSSAG00000025371",43.6934750246884,2.61268885642123,0.515699089347655,5.06630496424999,4.05611919764268e-07,2.27259756530969e-06,"trim46a","tripartite motif containing 46a [Source:ZFIN;Acc:ZDB-GENE-110825-1]","d_intestine vs gill"
"ENSSSAG00000025557",468.116865651727,-0.27763496673224,0.118800382000585,-2.33698715489713,0.019439851993969,0.0428284068568596,"trim33","tripartite motif containing 33 [Source:ZFIN;Acc:ZDB-GENE-030131-2773]","d_intestine vs gill"
"ENSSSAG00000034367",50.6385075598719,1.87884980771723,0.783441632554981,2.3982001078879,0.0164758616523679,0.0370541365217076,"trim9","tripartite motif containing 9 [Source:ZFIN;Acc:ZDB-GENE-030131-8043]","d_intestine vs gill"
"ENSSSAG00000040244",122.035451607306,0.2483974030675,0.253177096169201,0.981121147315368,0.326533003092196,0.447533295520201,"TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]","d_intestine vs gill"
"ENSSSAG00000044254",154.169393935951,4.0778524192767,0.590943160764218,6.90058315253728,5.17894956544854e-12,5.31574433276627e-11,"trim2b","tripartite motif containing 2b [Source:ZFIN;Acc:ZDB-GENE-090312-70]","d_intestine vs gill"
"ENSSSAG00000044389",743.0309695467,-2.13662858714366,0.78511080926609,-2.72143570299452,0.00649990282282125,0.016379888796195,"trim35-13","tripartite motif containing 35-13 [Source:ZFIN;Acc:ZDB-GENE-110920-5]","d_intestine vs gill"
"ENSSSAG00000044392",214.829004736019,0.612349329814204,0.480056761875308,1.27557692849092,0.202105114113496,0.306645747979106,"trim36","tripartite motif containing 36 [Source:ZFIN;Acc:ZDB-GENE-040426-2936]","d_intestine vs gill"
"ENSSSAG00000044852",430.727004081644,-0.102376767543287,0.154900811585909,-0.660918212726779,0.508664765479476,0.625978352086205,"trim33","tripartite motif containing 33 [Source:ZFIN;Acc:ZDB-GENE-030131-2773]","d_intestine vs gill"
"ENSSSAG00000046769",616.6427765946,2.11896960189352,0.431334688121888,4.91258797459557,8.98820313760338e-07,4.77725981865651e-06,"trim3a","tripartite motif containing 3a [Source:ZFIN;Acc:ZDB-GENE-080522-4]","d_intestine vs gill"
"ENSSSAG00000046838",699.050328738303,0.63284539738659,0.209982230938128,3.01380452316968,0.00257993976931095,0.00719567921574287,"trim25","tripartite motif containing 25 [Source:ZFIN;Acc:ZDB-GENE-040426-797]","d_intestine vs gill"
"ENSSSAG00000047165",603.755200311661,1.66285527671157,0.249020702602196,6.67757844763588,2.42922586012468e-11,2.30679381810677e-10,"trim3a","tripartite motif containing 3a [Source:ZFIN;Acc:ZDB-GENE-080522-4]","d_intestine vs gill"
"ENSSSAG00000049116",68.5911762907791,0.212834878812077,0.221961177216496,0.958883357356151,0.337617509751253,0.459209939981159,"trim13","tripartite motif containing 13 [Source:ZFIN;Acc:ZDB-GENE-050522-516]","d_intestine vs gill"
"ENSSSAG00000049938",31.240687946898,-9.85621442918281,0.670835532853779,-14.6924453856131,7.20654079696495e-49,1.14397270489149e-46,"trim35-12","tripartite motif containing 35-12 [Source:ZFIN;Acc:ZDB-GENE-110920-4]","d_intestine vs gill"
"ENSSSAG00000054152",593.380797347788,-0.0916976530681784,0.247368720802215,-0.37069219087524,0.71086680738438,0.797127971478984,"trim25","tripartite motif containing 25 [Source:ZFIN;Acc:ZDB-GENE-040426-797]","d_intestine vs gill"
"ENSSSAG00000054481",101.924439895811,1.32224647328427,0.789490009581966,1.6748108997407,0.0939713396349268,0.164062795250951,"trim46b","tripartite motif containing 46b [Source:ZFIN;Acc:ZDB-GENE-060503-466]","d_intestine vs gill"
"ENSSSAG00000056421",229.809088500843,-0.315959614814847,0.431100732998791,-0.732913657132969,0.463611092861675,0.584492840514901,"trim66","tripartite motif containing 66 [Source:ZFIN;Acc:ZDB-GENE-040724-145]","d_intestine vs gill"
"ENSSSAG00000059081",37.6724110301714,-0.340490147607508,0.424094049673851,-0.802864713309138,0.422052933389569,0.543921688971588,"tri65","Tripartite motif-containing protein 65 [Source:NCBI gene (formerly Entrezgene);Acc:100196405]","d_intestine vs gill"
"ENSSSAG00000060691",408.267282099744,1.22289412210631,0.26003370179894,4.70282933960559,2.56580875931304e-06,1.26799591182134e-05,"trim105","tripartite motif containing 105 [Source:ZFIN;Acc:ZDB-GENE-060810-140]","d_intestine vs gill"
"ENSSSAG00000062994",443.416636393651,0.22815455537062,0.112852050369688,2.02171386893917,0.0432059202504244,0.0855197600635515,"trim37","tripartite motif containing 37 [Source:ZFIN;Acc:ZDB-GENE-030131-2957]","d_intestine vs gill"
"ENSSSAG00000065497",27.4094035878811,0.198570165003108,0.384327533429872,0.516669110929937,0.605387162320689,0.710847665531622,"trim59","tripartite motif containing 59 [Source:ZFIN;Acc:ZDB-GENE-060724-2]","d_intestine vs gill"
"ENSSSAG00000067061",92.1935164836755,-0.19392246894089,0.197633093720243,-0.981224678977068,0.326481956643312,0.447525906797218,"trim45","tripartite motif containing 45 [Source:ZFIN;Acc:ZDB-GENE-070912-389]","d_intestine vs gill"
"ENSSSAG00000067244",109.769148089285,-0.0355147121435385,0.202956084397978,-0.174987176407569,0.861089709862189,0.908877168753677,"TRIM8","tripartite motif containing 8 [Source:HGNC Symbol;Acc:HGNC:15579]","d_intestine vs gill"
"ENSSSAG00000068524",177.141562787666,-0.149669451193484,0.413960792459545,-0.361554654256563,0.717684855883371,0.802478341251672,"trim66","tripartite motif containing 66 [Source:ZFIN;Acc:ZDB-GENE-040724-145]","d_intestine vs gill"
"ENSSSAG00000069228",301.296895771975,-0.241032599699884,0.41945651511125,-0.574630720984168,0.565541070565787,0.676334406021288,"trim55a","tripartite motif containing 55a [Source:ZFIN;Acc:ZDB-GENE-040718-50]","d_intestine vs gill"
"ENSSSAG00000069311",87.6355289976964,3.05820322093197,0.440512302107698,6.94237869475956,3.85551986152455e-12,3.99923487435228e-11,"TRIM67","tripartite motif containing 67 [Source:HGNC Symbol;Acc:HGNC:31859]","d_intestine vs gill"
"ENSSSAG00000069323",74.2178651542376,3.28828503319317,0.515543852350028,6.37828386121573,1.79083355459069e-10,1.54288712023613e-09,"trim67","","d_intestine vs gill"
"ENSSSAG00000070895",266.411678486727,-0.865833843027865,0.270559576481985,-3.20015966274812,0.00137351477013582,0.00407800549918639,"trim101","tripartite motif containing 101 [Source:ZFIN;Acc:ZDB-GENE-040801-100]","d_intestine vs gill"
"ENSSSAG00000076355",684.861521216332,-0.447548631471572,0.214550947098142,-2.08597835397506,0.0369805838668477,0.0747331054960949,"trim44","tripartite motif containing 44 [Source:ZFIN;Acc:ZDB-GENE-050522-37]","d_intestine vs gill"
"ENSSSAG00000077251",59.9279228509162,0.461497509675043,0.42404712217812,1.0883165703485,0.276455377824784,0.393150009398715,"trim69","tripartite motif containing 69 [Source:ZFIN;Acc:ZDB-GENE-030131-857]","d_intestine vs gill"
"ENSSSAG00000079038",544.00622148846,-0.225944416744824,0.318106021343357,-0.710280226041192,0.477530379535875,0.597704130656713,"trim55a","tripartite motif containing 55a [Source:ZFIN;Acc:ZDB-GENE-040718-50]","d_intestine vs gill"
"ENSSSAG00000080754",206.136246046143,-0.395411905207269,0.632764370592506,-0.624895970101815,0.532039337421263,0.647185504946803,"trim55b","tripartite motif containing 55b [Source:ZFIN;Acc:ZDB-GENE-060312-37]","d_intestine vs gill"
"ENSSSAG00000084573",745.639964161306,-4.59517618974676,0.921333081276605,-4.98752979039855,6.11561919128587e-07,3.33315697624586e-06,"trim63a","tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]","d_intestine vs gill"
"ENSSSAG00000085640",37.0024612155429,-8.14504281158731,0.615215616092608,-13.2393304047101,5.20104526597878e-40,4.55195946057504e-38,"trim25l","tripartite motif containing 25, like [Source:ZFIN;Acc:ZDB-GENE-040914-87]","d_intestine vs gill"
"ENSSSAG00000086871",255.200653210745,-2.48230007362259,0.463022535559693,-5.36107831257508,8.27266422143609e-08,5.09844217947639e-07,"trim16","tripartite motif containing 16 [Source:ZFIN;Acc:ZDB-GENE-090512-6]","d_intestine vs gill"
"ENSSSAG00000090707",129.906914838254,1.42035659742978,1.12027136220393,1.26786834453707,0.204844970350309,0.309712299620314,"trim110","tripartite motif containing 110 [Source:ZFIN;Acc:ZDB-GENE-070912-10]","d_intestine vs gill"
"ENSSSAG00000092341",971.404192184371,-1.42086756050964,0.663371314896416,-2.14188875612071,0.0322024348707979,0.0662969424441645,"trim63a","tripartite motif containing 63a [Source:ZFIN;Acc:ZDB-GENE-040625-139]","d_intestine vs gill"
"ENSSSAG00000092379",35.5068805054884,-6.8152797644519,0.567258257419863,-12.014421430286,2.98451168153604e-33,1.68859622685926e-31,"trim35-12","tripartite motif containing 35-12 [Source:ZFIN;Acc:ZDB-GENE-110920-4]","d_intestine vs gill"
"ENSSSAG00000093150",31.3324647346441,-4.7783446102592,1.07813335697827,-4.43205339982398,9.33398926016052e-06,4.21777555493412e-05,"trim71","tripartite motif containing 71, E3 ubiquitin protein ligase [Source:ZFIN;Acc:ZDB-GENE-040128-1]","d_intestine vs gill"
"ENSSSAG00000093151",33.591190578657,-0.834805021822584,0.377818028754369,-2.20954257946573,0.0271369241871397,0.0572302129158656,"","tripartite motif containing 62, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-070112-502]","d_intestine vs gill"
"ENSSSAG00000094514",587.056560022385,-0.306159280153063,0.181414409165654,-1.68762383077025,0.0914834616697814,0.160461214767422,"","tripartite motif containing 8b [Source:ZFIN;Acc:ZDB-GENE-030131-4325]","d_intestine vs gill"
"ENSSSAG00000096494",280.918378325705,1.71687582205134,0.373914156926809,4.59163096728485,4.39795519795545e-06,2.10189450702871e-05,"trim3b","tripartite motif containing 3b [Source:ZFIN;Acc:ZDB-GENE-070112-1132]","d_intestine vs gill"
"ENSSSAG00000097565",38.2507168235456,-7.95391610614926,0.71041189527063,-11.1962034407085,4.25583796832238e-29,1.79427043978443e-27,"trim25l","tripartite motif containing 25, like [Source:ZFIN;Acc:ZDB-GENE-040914-87]","d_intestine vs gill"
"ENSSSAG00000103531",1611.43918587146,-2.06580281474992,0.362902236509922,-5.69244994083535,1.25229320556827e-08,8.62483124839741e-08,"trim63b","tripartite motif containing 63b [Source:ZFIN;Acc:ZDB-GENE-040426-1003]","d_intestine vs gill"
"ENSSSAG00000104684",139.605888339564,3.03955260310712,0.446592063934736,6.80610527721181,1.00276344309605e-11,9.95375995958306e-11,"trim9","tripartite motif containing 9 [Source:ZFIN;Acc:ZDB-GENE-030131-8043]","d_intestine vs gill"
"ENSSSAG00000106355",51.0174121987124,0.310396691897476,0.541997200711918,0.572690581223976,0.566854215906272,0.677470873638828,"trim46a","tripartite motif containing 46a [Source:ZFIN;Acc:ZDB-GENE-110825-1]","d_intestine vs gill"
"ENSSSAG00000111255",221.74171531196,0.300996402428412,0.240649466283235,1.25076696440353,0.211019510925182,0.317054874458364,"TRIM32","tripartite motif containing 32 [Source:HGNC Symbol;Acc:HGNC:16380]","d_intestine vs gill"
"ENSSSAG00000001445",644.603523417073,2.37124514230158,0.750699017759586,3.15871619144836,0.00158465726805752,0.00285287785588262,"trim35-13","tripartite motif containing 35-13 [Source:ZFIN;Acc:ZDB-GENE-110920-5]","d_intestine vs gonad"
"ENSSSAG00000002615",5.13625488560217,-4.49253818272003,1.18250853388714,-3.79915920602464,0.000145187807332793,0.000304648867478941,"trim16","tripartite motif containing 16 [Source:ZFIN;Acc:ZDB-GENE-090512-6]","d_intestine vs gonad"
"ENSSSAG00000005112",77.2840269344642,-0.944319624259002,0.361831060166396,-2.60983571676997,0.00905857134881506,0.0144175978898189,"trim2a","tripartite motif containing 2a [Source:ZFIN;Acc:ZDB-GENE-050327-99]","d_intestine vs gonad"
"ENSSSAG00000005827",170.163496941861,1.28345685600568,0.771077233574728,1.66449844467013,0.0960128616217363,0.126166911030453,"trim46b","tripartite motif containing 46b [Source:ZFIN;Acc:ZDB-GENE-060503-466]","d_intestine vs gonad"
"ENSSSAG00000007291",157.954008735429,-0.0567392043706561,0.124100447877037,-0.457203864621626,0.647524520847471,0.694232833061948,"tri13","Tripartite motif-containing protein 13 [Source:NCBI gene (formerly Entrezgene);Acc:100194870]","d_intestine vs gonad"
"ENSSSAG00000008294",549.314231485424,-0.62549598993211,0.142981690626642,-4.37465795229281,1.21623032117152e-05,2.96912861358659e-05,"trim37","tripartite motif containing 37 [Source:ZFIN;Acc:ZDB-GENE-030131-2957]","d_intestine vs gonad"
"ENSSSAG00000008335",179.221759682319,-1.97251958177709,0.269299590743163,-7.32462896186991,2.3956059229969e-13,1.53253895635154e-12,"trim35-14","tripartite motif containing 35-14 [Source:ZFIN;Acc:ZDB-GENE-110920-6]","d_intestine vs gonad"
"ENSSSAG00000008703",374.312113771664,-0.581510706031688,0.240889815507051,-2.41401117273332,0.0157779785332986,0.0240743573301204,"trim2a","tripartite motif containing 2a [Source:ZFIN;Acc:ZDB-GENE-050327-99]","d_intestine vs gonad"
"ENSSSAG00000009437",141.891736454046,2.42356041867494,0.48859944769902,4.96021931684185,7.04136358444168e-07,2.01316045488095e-06,"trim69","tripartite motif containing 69 [Source:ZFIN;Acc:ZDB-GENE-030131-857]","d_intestine vs gonad"
"ENSSSAG00000009598",10.2235756774653,1.7426604293267,0.86126635839164,2.02336990449855,0.0430350246294412,0.0606048516879448,"trim107","tripartite motif containing 107 [Source:ZFIN;Acc:ZDB-GENE-110919-5]","d_intestine vs gonad"
"ENSSSAG00000009878",44.2522448534507,-0.652225598343041,0.217522325730459,-2.99843060317055,0.00271373951368895,0.00469977970813737,"trim47","tripartite motif containing 47 [Source:ZFIN;Acc:ZDB-GENE-040426-1000]","d_intestine vs gonad"
"ENSSSAG00000025371",43.6934750246884,0.663478241406741,0.500456266386415,1.32574669550536,0.184923614605097,0.229157931058324,"trim46a","tripartite motif containing 46a [Source:ZFIN;Acc:ZDB-GENE-110825-1]","d_intestine vs gonad"
"ENSSSAG00000025557",468.116865651727,-0.396473058149793,0.118549548157243,-3.34436583110309,0.00082470909181202,0.00154791856298983,"trim33","tripartite motif containing 33 [Source:ZFIN;Acc:ZDB-GENE-030131-2773]","d_intestine vs gonad"
"ENSSSAG00000034367",50.6385075598719,-0.673392098844675,0.764784721302377,-0.880498890848568,0.378589105768466,0.434063402774308,"trim9","tripartite motif containing 9 [Source:ZFIN;Acc:ZDB-GENE-030131-8043]","d_intestine vs gonad"
